id,Rings
90944,7.215678819768138
90945,9.295064509910482
90946,9.070995950255094
90947,10.716103837137657
90948,10.947078143471822
90949,13.213093207585118
90950,11.387718470037553
90951,9.761899978674696
90952,8.063052926375315
90953,7.15569991793421
90954,11.008284351266996
90955,8.431537258136894
90956,8.280778827280221
90957,10.692257318544117
90958,4.229019231954714
90959,7.270224592281192
90960,11.153394945851447
90961,7.000398627565375
90962,11.405312553103853
90963,5.6171542597836925
90964,12.814809592642188
90965,6.442029718672194
90966,10.805836073669672
90967,9.30992242599931
90968,11.897447544795922
90969,10.031385416783626
90970,9.863089273899197
90971,7.542708839726537
90972,9.69398297323818
90973,10.597279134200909
90974,8.945579473659437
90975,10.74719399980713
90976,8.161310593186311
90977,8.384833050483293
90978,6.4526645636554765
90979,9.176638148693057
90980,8.81170441197335
90981,12.091864323047625
90982,13.705128605359725
90983,4.236861633204452
90984,9.275671098976357
90985,6.12151594683576
90986,13.791610712235478
90987,8.648510328961478
90988,8.307082975899569
90989,12.698282888213903
90990,9.336077907971445
90991,8.115126305632815
90992,4.844445639307668
90993,8.839076618218835
90994,13.06937647588536
90995,6.806348548863703
90996,15.420755891082127
90997,9.306515976275342
90998,7.216732910123866
90999,6.13648641932165
91000,11.844752775487786
91001,7.43234925002695
91002,8.528728648352525
91003,10.872817263418495
91004,9.577728026722875
91005,7.8231342406292566
91006,12.010510223161717
91007,8.274454249627395
91008,7.813186772699993
91009,11.634893898895884
91010,10.181437575430675
91011,10.064587212243044
91012,8.775731938191013
91013,10.153890366231089
91014,8.981167919384706
91015,9.708422043728483
91016,7.45090098178479
91017,12.261968816030299
91018,7.317939093226764
91019,11.299818547053793
91020,8.48676880135027
91021,11.181743028728656
91022,8.49731283657483
91023,5.515292665450871
91024,6.945943704682405
91025,11.749238546331545
91026,8.957039692410694
91027,7.420057980430225
91028,11.130001654937166
91029,10.214192269067828
91030,8.410921949698421
91031,8.825463670202815
91032,6.904036643669754
91033,4.525507245171834
91034,10.146671884184034
91035,8.883201377780862
91036,11.310445195301185
91037,7.17454775252905
91038,12.499407791903176
91039,11.340684796539993
91040,8.821854018843679
91041,7.671175519891302
91042,10.46352145475876
91043,11.516609077721656
91044,7.350659463904462
91045,7.959395365061059
91046,8.055283516672908
91047,7.012240806617201
91048,10.476027433783665
91049,9.990722123461618
91050,10.482508149846172
91051,8.762360506791998
91052,10.80635383261775
91053,10.49382648016916
91054,8.41757833889923
91055,7.3974771480840165
91056,13.971902716650083
91057,10.953580427431222
91058,16.138393216984966
91059,14.378871199288044
91060,9.50340376775162
91061,8.078053691487112
91062,15.248145953139849
91063,8.570936549967183
91064,9.650677383649356
91065,9.357440622428763
91066,9.396162089214066
91067,8.756469128637479
91068,10.537009167433911
91069,8.92442493004064
91070,8.145886672113031
91071,8.009031114997104
91072,5.260473657753686
91073,6.173413877729217
91074,13.743326331080075
91075,7.1941108692097275
91076,13.272069887585257
91077,8.060307022349773
91078,6.701944974118763
91079,7.196866862787976
91080,9.037867292236296
91081,7.4915219884210735
91082,9.638146044154256
91083,10.578745723322962
91084,8.078699740590936
91085,11.38108499061798
91086,11.157707735749323
91087,11.737322792395437
91088,9.455622881644526
91089,9.460644612678758
91090,10.88376739099757
91091,8.806582284316164
91092,10.117193613360891
91093,7.156831689396451
91094,6.567273662701788
91095,10.816129597769022
91096,11.684207296301127
91097,16.882650425090258
91098,7.061668130157993
91099,6.837038715792893
91100,9.867689271762131
91101,12.102647105509963
91102,7.654251978584478
91103,9.157404825477691
91104,9.554131710297813
91105,15.228837622203962
91106,12.309759270895295
91107,6.467834916423438
91108,10.449731025020883
91109,11.91066531644604
91110,12.101996943018824
91111,8.408513876765793
91112,8.435841834372903
91113,9.861976855425109
91114,6.02545843245993
91115,10.936719457602967
91116,6.055711027971013
91117,8.615310730094953
91118,6.668524739082351
91119,8.550387848669486
91120,9.66195737277679
91121,9.134720988515628
91122,6.275013274585456
91123,9.364221743687573
91124,14.9123597481276
91125,7.798033356302276
91126,8.01553990070341
91127,6.330840230037837
91128,6.919751430507954
91129,8.731321985336951
91130,9.275749013200326
91131,8.275184044696587
91132,12.978832874602327
91133,10.929616313042503
91134,9.962235126780921
91135,7.167679898211271
91136,9.671793996785572
91137,11.245070280994252
91138,7.992715185656381
91139,8.791300016770514
91140,9.031687688540954
91141,8.966828490070096
91142,10.842162781664618
91143,6.558193883318853
91144,10.441832637833663
91145,13.95262948651886
91146,5.621557423542643
91147,10.325033021486938
91148,12.480316378410118
91149,7.4773472165643575
91150,15.682060853393898
91151,10.937191585912654
91152,9.251043535219234
91153,9.567682232869414
91154,7.535839604686972
91155,10.632243906014809
91156,6.583006471535158
91157,12.20669835278376
91158,9.621719674135981
91159,9.34550891829732
91160,9.580842665583909
91161,9.276356984750741
91162,11.288755707187775
91163,5.69878355173171
91164,8.800421845890025
91165,11.462139722680744
91166,9.745464717835107
91167,8.571195352460947
91168,16.569653880361148
91169,8.887089500965155
91170,7.0492160230401035
91171,8.86416013980219
91172,9.177906446450896
91173,12.527966420517243
91174,6.327722414176037
91175,9.51440762795084
91176,11.312083195268192
91177,11.279764596078643
91178,4.481843479025258
91179,15.020132096991581
91180,12.001752957060393
91181,9.09235518158187
91182,10.766056884054304
91183,7.141255654196493
91184,6.7252589713498825
91185,13.057772385391432
91186,9.676941844046198
91187,9.024979917007
91188,9.693244575834955
91189,11.524699296908159
91190,5.795072682013291
91191,8.33701510697313
91192,13.119133650673922
91193,7.839883510855128
91194,7.956012037990332
91195,7.959589362678081
91196,8.5329092684894
91197,8.305973531825803
91198,6.785699311755718
91199,7.002023067666626
91200,9.533478982594621
91201,9.478066931651327
91202,13.540189263276693
91203,8.46045975734906
91204,7.091177204761632
91205,17.184938343424704
91206,12.260296886949005
91207,13.680275087798693
91208,10.812764170804094
91209,9.824000079903943
91210,6.59828258538847
91211,10.449916146801353
91212,9.15129297045988
91213,6.08961521900515
91214,12.705446173875396
91215,8.698296908871727
91216,5.542523377141387
91217,8.267108507481524
91218,9.274645066547942
91219,10.11884133507606
91220,10.12796231794238
91221,6.962734610925955
91222,12.196843557263758
91223,10.844569223998025
91224,9.901952991133925
91225,10.076253931112214
91226,11.206161865349246
91227,6.94429906897743
91228,9.137214456087088
91229,9.825969331216568
91230,10.449517392683514
91231,12.779201063863717
91232,7.113674858095955
91233,14.798595509397918
91234,7.4712591434508155
91235,9.127743363631115
91236,9.379053607489517
91237,7.411900417787662
91238,8.270535066144221
91239,8.663083910340262
91240,9.182367571717952
91241,11.806376068663912
91242,9.700629789518537
91243,9.677693834030293
91244,13.249784689400943
91245,11.686556933384274
91246,7.1285875951783
91247,9.001740180541377
91248,11.247809164509457
91249,11.258727563997493
91250,7.084543921835381
91251,12.263614334044696
91252,11.229600908924331
91253,7.7750440275254515
91254,6.7504819318580696
91255,13.693994861171367
91256,9.931397136325833
91257,7.250220905196296
91258,8.096255463252408
91259,15.124616246240926
91260,10.609356957619461
91261,8.392099409352694
91262,9.11144361681387
91263,6.046515950297018
91264,8.89222926694558
91265,6.925398885764173
91266,10.698773764027573
91267,7.928641777816773
91268,7.03017046059815
91269,12.758609791157713
91270,17.735889275941307
91271,7.0395690591311775
91272,8.862102076484478
91273,14.075189322250692
91274,10.40547499599584
91275,9.392226790380404
91276,13.732200635611951
91277,11.156156106358853
91278,12.174693504775306
91279,8.518226652345133
91280,8.808083182430998
91281,7.243515188874167
91282,11.69911317722228
91283,9.617699995324278
91284,9.167434114084775
91285,9.400608865813844
91286,8.536202171633835
91287,9.309135544436092
91288,9.891394050124891
91289,9.222825216350776
91290,7.359832657073906
91291,7.267323543515416
91292,18.805125122487027
91293,9.59103530959962
91294,9.154140748103888
91295,14.383026635992032
91296,9.543904945260262
91297,11.72623577587572
91298,15.520519286303326
91299,8.03412636262038
91300,7.877311936260044
91301,8.90498844316491
91302,9.263983633549488
91303,9.364605672280849
91304,11.38079632115539
91305,10.370103174865946
91306,5.962161218362397
91307,9.357387564194083
91308,11.737032960425106
91309,11.93083537230846
91310,11.99165613102867
91311,8.257943470596622
91312,10.035620448718811
91313,9.308762001817088
91314,6.464009662501008
91315,9.069946137549248
91316,7.429483638598911
91317,10.612862631458132
91318,8.320845709709227
91319,7.377651541162536
91320,8.385514774665516
91321,7.921537792740019
91322,4.521066511969622
91323,9.170046809487204
91324,7.289399161943044
91325,7.241372155682848
91326,10.77652606837914
91327,15.74970564278153
91328,10.594122673240664
91329,9.431877630637365
91330,10.502979980412587
91331,9.391952754949324
91332,15.11753514266577
91333,8.369142215217833
91334,10.382248277367562
91335,4.264396925978219
91336,12.971911643670541
91337,11.147388985847838
91338,11.385312278356684
91339,10.50225083610027
91340,7.576044583897945
91341,6.2194763081782165
91342,9.560313709590046
91343,7.3167042354145
91344,6.715135663898813
91345,7.403196006045204
91346,7.681974670639211
91347,12.220805809837382
91348,9.764579534572288
91349,9.898623147056007
91350,4.077863106080452
91351,11.82692667435789
91352,9.243825000634041
91353,10.64922337234468
91354,8.821433877202713
91355,7.9101947437185745
91356,11.977993377622266
91357,11.164497862414583
91358,17.731462828951404
91359,11.642831615006617
91360,5.71880239058952
91361,9.634580726278903
91362,8.639726436818668
91363,12.031355855539854
91364,9.14265065617607
91365,8.607406364882932
91366,9.423024698038937
91367,11.306832305049857
91368,7.03111167427321
91369,9.136720737932094
91370,10.440652062237737
91371,8.308687351957907
91372,6.815066589051187
91373,11.669671539911453
91374,6.660585168700776
91375,8.852103903239254
91376,8.432793846068511
91377,9.802635306887737
91378,11.38872702226888
91379,7.223420195296876
91380,9.236301723834673
91381,10.630579433420436
91382,4.35569560883302
91383,7.114182094144046
91384,8.523613836688448
91385,11.349996659532447
91386,9.737360195206481
91387,10.369496497404224
91388,12.47077396447692
91389,6.0065508906779295
91390,7.54652269863425
91391,7.522405191670693
91392,11.634543708979209
91393,8.680908635249123
91394,9.898605885561054
91395,10.648668125329305
91396,10.139296901427404
91397,10.950175664188919
91398,12.129172990007458
91399,7.924966752584522
91400,6.57592960120911
91401,9.15106143809711
91402,13.450325290434069
91403,4.964668762048309
91404,9.275151412730956
91405,11.166683855809742
91406,13.2257921735
91407,7.372921983008577
91408,8.42165632999964
91409,11.751452953284375
91410,8.958205288607235
91411,11.352077875507323
91412,13.646607415723814
91413,8.956074102215759
91414,8.147133666758087
91415,9.319223545821147
91416,9.248847250493855
91417,9.148064895138178
91418,12.14480723589458
91419,11.468916792390687
91420,11.597921039054816
91421,9.479609927656337
91422,9.447235776291834
91423,13.57057860262042
91424,7.056123529443178
91425,9.779965970337415
91426,7.741766367890075
91427,9.276624867877898
91428,10.130459879759988
91429,7.630616443986349
91430,14.153590213187606
91431,6.67459087685896
91432,15.7101707714447
91433,7.345826323685473
91434,11.200251371382624
91435,10.836281854731935
91436,11.804214862413808
91437,12.324762837550375
91438,8.421627761978987
91439,13.342792405096414
91440,13.70723301720438
91441,7.490351339313971
91442,10.012573994877819
91443,15.041949996628944
91444,10.837960308210842
91445,9.760250430894
91446,6.663156072345245
91447,16.072317076754587
91448,7.100493032016818
91449,10.55338958618382
91450,13.99306238166325
91451,14.217428761660933
91452,10.651952869100148
91453,8.123457584912053
91454,9.42428033169803
91455,16.679027905702586
91456,10.803759609454351
91457,6.424828087000362
91458,9.190280892298992
91459,10.44158053030946
91460,10.65886201192183
91461,10.496813886268543
91462,8.207461880414254
91463,11.559269474582448
91464,8.990709071672613
91465,9.212783975666174
91466,10.127060307447822
91467,17.178961162581444
91468,10.48803542495499
91469,12.588818442092222
91470,7.372849032510339
91471,10.250593998095034
91472,4.251313034478201
91473,9.714107293193724
91474,11.059923082242921
91475,9.610748072270214
91476,14.01598583918142
91477,7.548416741767222
91478,8.477162526795421
91479,4.393546339020474
91480,12.064725135630043
91481,14.654168292085215
91482,9.346403227872136
91483,8.234340800383764
91484,6.172641468654674
91485,10.093985495568745
91486,9.843525835077727
91487,9.318608184487458
91488,12.216092085560925
91489,14.155677876613888
91490,11.107981245289237
91491,7.445874874240048
91492,10.144763699927045
91493,7.4110455360833045
91494,10.771531411597492
91495,9.751691598814082
91496,10.3475527214428
91497,7.785073550738526
91498,8.07693796251144
91499,9.4841873486624
91500,9.500480018967346
91501,9.710725885892508
91502,10.51267569359517
91503,9.642196968438972
91504,8.06088696323419
91505,7.780928698016811
91506,11.360183120963715
91507,11.962577379697422
91508,8.627643849151845
91509,10.823742952392855
91510,11.84493776499616
91511,11.152658364343566
91512,9.73888956490387
91513,8.153585785065912
91514,7.677108779014802
91515,9.835802010706216
91516,9.823200235394367
91517,4.215044074234016
91518,11.450953908738112
91519,6.914379904364302
91520,6.848683788988763
91521,11.297134937127899
91522,7.855117746409492
91523,12.032151530563635
91524,7.087343983986846
91525,12.13997685697106
91526,8.16460648202333
91527,8.423976321831162
91528,13.76406679512965
91529,10.436819227143872
91530,7.0612321771687
91531,10.508170907045253
91532,14.351539225274468
91533,15.01291681887629
91534,8.776539736688555
91535,8.655234635924575
91536,9.498558479600796
91537,13.112509928055305
91538,7.916986483611955
91539,8.747446605452915
91540,11.284089429799332
91541,8.971090718123827
91542,10.56418569393842
91543,18.213391744537322
91544,9.409767798305982
91545,7.277578808901286
91546,11.953666603544612
91547,9.03432570023172
91548,10.301218822001035
91549,8.238334755937409
91550,8.655663504379635
91551,8.772143042946128
91552,9.192801971025528
91553,9.949212699930115
91554,6.726200554226966
91555,8.088381192811585
91556,5.824504095524056
91557,11.458830324486446
91558,14.901509923757875
91559,8.134405498895445
91560,9.1182649273217
91561,9.44402061343129
91562,10.19655165341082
91563,7.584868868872636
91564,11.210054607829974
91565,12.23150795212069
91566,5.851570081902487
91567,9.22060050986948
91568,11.184056749129315
91569,4.054605009157472
91570,9.380854367405439
91571,9.276697810167859
91572,11.505773242456476
91573,8.131090605942024
91574,10.475216192731613
91575,9.85971420328533
91576,8.81270090859291
91577,10.480074429053264
91578,8.75309279431298
91579,10.625197232796138
91580,10.99976394659723
91581,10.364011224855478
91582,11.180346632203904
91583,8.920814801421265
91584,9.099417691585915
91585,11.869593853341732
91586,12.128385742858892
91587,6.531874273140787
91588,11.107484706700111
91589,5.738327998206796
91590,10.502025837123501
91591,5.691854006729987
91592,7.355568069509378
91593,5.611319708134849
91594,8.310816378898044
91595,8.045137703795163
91596,7.225360355109679
91597,9.299114583379192
91598,10.81817145683105
91599,11.355519572056922
91600,9.05998662611746
91601,6.810716118335635
91602,11.375211480660102
91603,8.124387507369637
91604,9.595798494704551
91605,8.580785563823824
91606,9.725770281961532
91607,8.524832918998035
91608,7.750728571837522
91609,15.604676104018429
91610,9.436533510518705
91611,9.458744380386205
91612,12.174863102073987
91613,9.857394315278082
91614,11.904358296855099
91615,9.457754951342935
91616,8.44228390536673
91617,6.791896536718014
91618,9.022960062681369
91619,9.297320408380822
91620,6.6256795411032225
91621,9.911037933510078
91622,8.822842289497576
91623,16.87270006096146
91624,8.843873822728701
91625,6.216522218531547
91626,9.646413071533615
91627,10.027844525723312
91628,11.056432878121234
91629,10.369576424276806
91630,11.170022239914147
91631,8.268447262328733
91632,10.034786616703247
91633,11.519601211471839
91634,7.629274333528628
91635,9.978130274495546
91636,6.919911098958661
91637,11.127680273887245
91638,10.987998219155545
91639,9.731738733539022
91640,8.532968959239462
91641,5.696500403176317
91642,10.53321816129357
91643,8.685476580984945
91644,10.547628214724364
91645,5.864193651722587
91646,5.817758452111516
91647,12.656198145371182
91648,8.898201945889767
91649,10.205496505122222
91650,9.295685744903086
91651,8.427192288223482
91652,9.766502649212292
91653,7.180625857895955
91654,6.5297426414373225
91655,13.788800279920215
91656,5.519895950200861
91657,7.66794461508286
91658,6.436141784260618
91659,9.842841931704806
91660,9.99689879866975
91661,9.053195338577156
91662,7.302471759042454
91663,4.087848850530553
91664,10.12307691985945
91665,8.727207246456942
91666,16.213945409397205
91667,6.425741671589199
91668,17.365943166590647
91669,9.723991662016122
91670,7.2419939202216845
91671,7.469758444541233
91672,7.284777109443853
91673,10.56199682518692
91674,11.215132922633384
91675,10.580247302520652
91676,9.28153959397105
91677,14.264810015682697
91678,6.451159080788679
91679,9.410501418027648
91680,11.764045997398949
91681,10.405795775798179
91682,8.330283157637792
91683,4.539549400813526
91684,10.283253147277799
91685,7.229587144238461
91686,8.759506367393579
91687,10.364821422260134
91688,17.766650324212332
91689,9.897103296189702
91690,7.742396471805253
91691,4.772667468232959
91692,11.290335246577344
91693,9.619612701384943
91694,9.733760367484935
91695,7.659816609422532
91696,7.048994244636355
91697,9.525034997117775
91698,4.169493216545699
91699,10.689633087104474
91700,7.899405325585662
91701,12.137394752288984
91702,10.79347138717571
91703,10.993051085894496
91704,7.794636034749662
91705,7.6218594900739065
91706,9.095989334327102
91707,9.691873961575256
91708,11.558105767543777
91709,10.777386787313509
91710,10.216036907825519
91711,15.019207733418996
91712,10.969540908774482
91713,13.393251284074466
91714,13.808738605351353
91715,10.3909192405328
91716,13.80732231400284
91717,13.466066351307934
91718,10.824333180370722
91719,12.755369891667764
91720,9.973895519507819
91721,10.894472899788365
91722,9.262306483008976
91723,15.568941321247689
91724,7.234151330898155
91725,12.258410215931075
91726,8.660328173015197
91727,4.412171039192594
91728,8.774854970539856
91729,12.703104629016508
91730,10.237355687409238
91731,15.62530947959028
91732,6.940653943703053
91733,11.151273355862344
91734,12.695927469374563
91735,7.58229073287589
91736,6.348491507935485
91737,8.180185647276032
91738,8.973105655620829
91739,10.56743039861566
91740,12.913447859048896
91741,9.811251535592033
91742,10.117792712398398
91743,8.328694908944312
91744,9.629646865709331
91745,7.893564094072953
91746,12.346187360694026
91747,7.848215466729343
91748,11.525612282355809
91749,14.322145218534285
91750,8.965788302259616
91751,6.15344816581624
91752,6.038877562000343
91753,7.0561750321216845
91754,10.63429188152776
91755,8.194163677652039
91756,9.45424013719759
91757,11.057433128559346
91758,10.460745151047668
91759,10.724688743860613
91760,14.909749319050928
91761,7.986961702918197
91762,9.996533257945906
91763,5.035086687375988
91764,10.472856294624965
91765,9.691175363264655
91766,7.739508157462699
91767,8.204627410788953
91768,10.604687420379015
91769,12.903051707927906
91770,6.9660407494973065
91771,14.630216632679469
91772,9.315355253650566
91773,9.450720579479416
91774,11.38205090413097
91775,5.866174855637657
91776,11.284647177634062
91777,4.358212676607992
91778,14.553984317872954
91779,8.792905372987839
91780,6.849611822718772
91781,9.22887750297091
91782,12.908140006710527
91783,9.504298134626225
91784,8.525645253534107
91785,11.261660912355627
91786,9.279471353418543
91787,12.558468410038722
91788,12.536134241265499
91789,9.299190740357176
91790,10.80688515618448
91791,6.815938273400407
91792,5.6946362659781915
91793,10.363936734938534
91794,10.147530284714724
91795,17.106710631134174
91796,7.312912199880342
91797,14.346678762760856
91798,7.8836862612150185
91799,12.90653025379009
91800,10.07323720203455
91801,9.115384151293553
91802,11.117852020245852
91803,6.185947854186856
91804,7.268919060597714
91805,14.044222231744506
91806,7.562010437849397
91807,5.521605843960967
91808,10.438463132595837
91809,10.672670852392065
91810,13.71237612653289
91811,10.822789940484622
91812,7.091142792444732
91813,7.607669375058072
91814,11.561510223159079
91815,10.146728226906548
91816,8.980046921182243
91817,7.348848024236637
91818,7.082497518928629
91819,6.1132064935724095
91820,8.933525579304659
91821,6.003190666720668
91822,10.699568442948369
91823,13.013379685534947
91824,7.218855067504181
91825,9.243972627044325
91826,7.845059599814501
91827,9.521323268072312
91828,8.99620277719301
91829,12.25527182659683
91830,6.768183802008568
91831,8.71418909753237
91832,7.37185867902656
91833,9.764371747025914
91834,9.83276537035576
91835,5.666436209841327
91836,8.016590032594516
91837,9.052361363076136
91838,8.572681188200699
91839,11.324215862463184
91840,7.477896828580592
91841,10.647571221012825
91842,7.3362164998055075
91843,11.943675221262955
91844,4.851374573726999
91845,12.39278342543844
91846,10.165851547239157
91847,6.689076145060302
91848,9.820824339241652
91849,14.239197454047748
91850,9.117285244396706
91851,10.71169201731864
91852,14.494057814493924
91853,9.983872843808484
91854,6.849208314733168
91855,9.678745014052767
91856,8.383635286877073
91857,7.800327562423068
91858,9.096491157137324
91859,8.774252317580162
91860,8.88744974747691
91861,7.4797853429374515
91862,8.962378690092901
91863,7.26652285390447
91864,4.349945141491015
91865,13.118094976210555
91866,6.578147583057145
91867,10.254613628022483
91868,9.223345781736032
91869,9.530284714557126
91870,10.96505552693147
91871,11.037441667703712
91872,5.245757573373333
91873,12.225839044198759
91874,10.32841114770271
91875,5.777582684923977
91876,8.981056343234412
91877,8.34340917802747
91878,10.148200576442312
91879,6.693483548151243
91880,10.80981779059739
91881,9.447648984418414
91882,15.852220556648003
